"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,162500975,134949767,14,"C",20,,""
2020,162500895,134946080,45,"C",10,,""
2020,162506262,134950069,45,"C",20,,""
2020,162506316,134951333,5,"C",20,,""
2020,162506277,134950101,51,"C",20,,""
2020,162506280,134950101,5,"C",20,,""
2020,162506034,134950120,27,"C",20,,""
2020,162506332,134950120,51,"C",20,,""
2020,162506382,134951394,44,"C",20,,""
2020,162506395,134951400,16,"C",13,,""
2020,162506427,134950213,45,"C",7,,""
2020,162506167,134951444,14,"C",20,,""
2020,162506443,134951463,2,"C",20,,""
2020,162511372,134950398,45,"C",12,,""
2020,162511406,134951596,51,"C",20,,""
2020,162511427,134951618,45,"C",20,,""
2020,162511448,134951623,21,"C",20,,""
2020,162511508,134950507,27,"C",18,,""
2020,162511544,134951688,5,"C",20,,""
2020,162511656,134951758,51,"C",15,,""
2020,162506847,134951787,45,"A",20,,""
2020,162511822,134951877,5,"C",13,,""
2020,162511802,134950781,27,"C",14,,""
2020,162511775,134950781,29,"C",14,,""
2020,162506962,134951935,16,"C",41,,""
2020,162512011,134952062,51,"C",20,,""
2020,162512112,134952071,21,"C",20,,""
2020,162512055,134951011,21,"C",3,,""
2020,162512213,134951085,45,"C",31,,""
2020,162507245,134952145,51,"C",13,,""
2020,162512132,134952153,16,"C",18,,""
2020,162512183,134952153,35,"C",18,,""
2020,162512263,134956177,45,"C",20,,""
2020,162512392,134952272,45,"C",14,,""
2020,162507502,134952384,45,"C",8,,""
2020,162507564,134952401,27,"C",13,,""
2020,162512748,134952478,16,"C",20,,""
2020,162512894,134956674,45,"C",12,,""
2020,162512913,134956687,51,"C",23,,""
2020,162512926,134952607,23,"C",12,,""
2020,162513047,134956807,46,"C",20,,""
2020,162513183,134952763,45,"C",20,,""
2020,162507955,134952766,47,"C",8,,""
2020,162508072,134957024,45,"C",20,,""
2020,162508073,134957032,45,"C",14,,""
2020,162513269,134957085,14,"C",20,,""
2020,162508176,134957136,45,"C",7,,""
2020,162513578,134953016,51,"C",20,,""
2020,162513913,134953231,5,"C",20,,""
2020,162513955,134953284,45,"C",46,,""
2020,162514062,134953344,49,"C",20,,"N"
2020,162508693,134953348,44,"C",20,,""
2020,162508816,134957809,23,"C",8,,""
2020,162514369,134957887,51,"C",20,,""
2020,162514508,134957999,45,"C",24,,""
2020,162509040,134958070,5,"C",25,,""
2020,162514909,134958316,5,"C",20,,""
2020,162514996,134958383,51,"C",20,,""
2020,162515062,134958438,5,"C",20,,""
2020,162515116,134954037,45,"C",20,,""
2020,162509430,134954065,23,"C",8,,""
2020,162515658,134954346,23,"C",12,,""
2020,162515714,134959001,51,"C",8,,""
2020,162515726,134954391,5,"C",20,,""
2020,162515709,134959017,16,"C",15,,""
2020,162515842,134954464,45,"C",20,,""
2020,162515816,134954474,51,"C",5,,""
2020,162515817,134954474,45,"C",5,,""
2020,162509984,134959133,14,"A",20,,""
2020,162515889,134954496,5,"C",20,,""
2020,162515936,134959171,49,"C",20,,"F"
2020,162515972,134954562,16,"C",13,,""
2020,162515973,134954562,35,"C",13,,""
2020,162510119,134954609,49,"C",20,,"N"
2020,162510132,134954621,45,"C",20,,""
2020,162516117,134954677,35,"C",13,,""
2020,162516198,134959408,23,"C",23,,""
2020,162516334,134954801,35,"C",13,,""
2020,162510337,134954801,16,"C",13,,""
2020,162516354,134954808,16,"C",13,,""
2020,162510358,134954808,35,"C",13,,""
2020,162510573,134954964,5,"C",20,,""
2020,162510590,134959854,5,"C",20,,""
2020,162516749,134955064,51,"C",18,,""
2020,162516767,134959899,16,"C",13,,""
2020,162516799,134959928,49,"C",13,,"F"
2020,162510952,134955281,23,"C",8,,""
2020,162510976,134955314,5,"C",20,,""
2020,162517089,134955314,51,"C",20,,""
2020,162517176,134960258,45,"C",20,,""
2020,162517181,134960265,49,"C",5,,"F"
2020,162517198,134955397,45,"C",20,,""
2020,162511091,134960314,29,"C",20,,""
2020,162511093,134960314,27,"C",20,,""
2020,162511100,134960324,27,"C",20,,""
2020,162521199,134955515,28,"C",20,,""
2020,162521197,134955515,45,"C",20,,""
2020,162478471,134920358,45,"A",8,,""
2020,162478520,134920398,27,"C",15,,""
2020,162475055,134920449,11,"C",25,,""
2020,162475064,134920459,45,"C",18,,""
2020,162475138,134926546,16,"C",13,,""
2020,162478664,134920534,51,"C",13,,""
2020,162475201,134926598,11,"C",5,,""
2020,162475200,134926598,45,"C",20,,""
2020,162478769,134920597,49,"C",20,,"N"
2020,162478770,134920597,5,"C",20,,""
2020,162478781,134920607,45,"C",20,,""
2020,162478923,134920709,49,"C",20,,"N"
2020,162475387,134920721,45,"C",18,,""
2020,162475389,134920723,51,"C",20,,""
2020,162478952,134920737,45,"C",12,,""
2020,162475558,134926885,39,"C",13,,""
2020,162479106,134926885,28,"C",13,,""
2020,162479150,134926926,45,"C",24,,""
2020,162475740,134927021,51,"C",20,,""
2020,162479351,134927101,5,"C",40,,""
2020,162479336,134921099,2,"C",25,,""
2020,162476075,134931246,27,"C",13,,""
2020,162479464,134931256,21,"C",23,,""
2020,162476151,134931294,47,"C",7,,""
2020,162476158,134931302,16,"C",13,,""
2020,162481301,134931417,45,"C",20,,""
2020,162481300,134931417,49,"C",20,,"F"
2020,162479749,134931417,5,"C",20,,""
2020,162481337,134931425,45,"C",12,,""
2020,162481412,134927590,35,"C",25,,""
2020,162479844,134927590,16,"C",25,,""
2020,162479881,134927624,45,"C",12,,""
2020,162481474,134927637,51,"C",20,,""
2020,162480014,134931620,45,"C",12,,""
2020,162481591,134931647,47,"C",7,,""
2020,162481640,134931653,45,"C",20,,""
2020,162481655,134931653,39,"C",20,,""
2020,162481730,134927864,45,"C",20,,""
2020,162480130,134927900,21,"C",20,,""
2020,162481882,134931859,56,"C",20,,""
2020,162480309,134928040,5,"C",13,,""
2020,162480328,134931922,45,"C",20,,""
2020,162480396,134931979,45,"C",8,,""
2020,162480481,134932047,27,"C",20,,""
2020,162482173,134932055,39,"C",13,,""
2020,162482189,134928253,45,"C",8,,""
2020,162482253,134932115,51,"C",25,,""
2020,162482196,134928288,16,"C",13,,""
2020,162482328,134932176,16,"C",25,,""
2020,162482388,134928409,45,"C",7,,""
2020,162482387,134928409,51,"C",12,,""
2020,162482510,134928514,51,"C",20,,""
2020,162482408,134928528,27,"C",20,,""
2020,162482415,134928528,51,"C",20,,""
2020,162482535,134932266,45,"C",12,,""
2020,162482600,134928609,35,"C",13,,""
2020,162482597,134928609,16,"C",13,,""
2020,162480851,134928686,44,"C",20,,""
2020,162482757,134928732,45,"C",7,,""
2020,162482798,134932431,51,"C",18,,""
2020,162482842,134932465,16,"C",13,,""
2020,162480970,134928819,56,"C",20,,""
2020,162480999,134928851,27,"C",20,,""
2020,162481106,134928953,23,"C",7,,""
2020,162483072,134928984,49,"C",20,,"F"
2020,162483302,134929150,39,"C",20,,""
2020,162483416,134929250,35,"C",20,,""
2020,162486449,134929297,51,"C",15,,""
2020,162483456,134932901,45,"C",20,,""
2020,162486413,134932901,49,"C",20,,"N"
2020,162483509,134929318,14,"C",20,,""
2020,162483536,134932928,45,"C",24,,""
2020,162483528,134932937,49,"C",20,,"N"
2020,162486566,134929425,45,"C",20,,""
2020,162486565,134929425,49,"C",20,,"N"
2020,162483685,134929489,21,"C",20,,""
2020,162483770,134933095,27,"C",20,,""
2020,162486725,134933136,21,"C",20,,""
2020,162486818,134933218,51,"C",20,,""
2020,162486875,134933264,45,"C",8,,""
2020,162483991,134929806,44,"C",20,,""
2020,162486856,134929821,21,"C",7,,""
2020,162486970,134933358,21,"C",20,,""
2020,162487011,134933409,28,"C",13,,""
2020,162484214,134933409,16,"C",13,,""
2020,162487014,134933409,35,"C",13,,""
2020,162487035,134929964,16,"C",13,,""
2020,162484275,134933439,45,"C",14,,""
2020,162484300,134933474,45,"C",20,,""
2020,162484344,134933517,45,"C",8,,""
2020,162484432,134933553,16,"C",13,,""
2020,162487218,134933569,27,"C",20,,""
2020,162484596,134930287,51,"C",20,,""
2020,162487378,134933740,16,"C",13,,""
2020,162484739,134933771,46,"C",20,,""
2020,162484865,134930561,45,"C",7,,""
2020,162484881,134930568,51,"C",3,,""
2020,162487603,134930568,27,"C",3,,""
2020,162484971,134930663,28,"C",13,,""
2020,162487823,134930808,36,"C",20,,""
2020,162485219,134930843,51,"C",20,,""
2020,162487865,134934114,14,"C",18,,""
2020,162487864,134930851,5,"C",5,,""
2020,162485338,134934214,16,"C",20,,""
2020,162487963,134934214,35,"C",20,,""
2020,162485463,134934262,16,"C",18,,""
2020,162485521,134934299,45,"C",20,,""
2020,162485520,134934299,14,"C",20,,""
2020,162485666,134934402,16,"C",13,,""
2020,162488211,134934413,16,"C",5,,""
2020,162488212,134934413,35,"C",5,,""
2020,162488234,134934431,35,"C",13,,""
2020,162485728,134936303,5,"C",13,,""
2020,162485800,134936372,49,"C",20,,"N"
2020,162491204,134934743,27,"C",13,,""
2020,162488629,134934774,45,"C",24,,""
2020,162491260,134934805,16,"C",13,,""
2020,162488637,134934805,21,"C",13,,""
2020,162488733,134934922,21,"C",20,,""
2020,162488969,134937116,49,"C",13,,"N"
2020,162489047,134935195,49,"C",20,,"F"
2020,162491791,134935195,51,"C",20,,""
2020,162489060,134935195,5,"C",20,,""
2020,162489089,134937221,56,"C",13,,""
2020,162491880,134935222,5,"C",20,,""
2020,162492037,134937417,45,"C",20,,""
2020,162492130,134935398,44,"C",20,,""
2020,162492114,134935405,49,"C",20,,"N"
2020,162492139,134935407,45,"C",20,,""
2020,162492161,134937454,51,"C",20,,""
2020,162489299,134935457,45,"C",13,,""
2020,162489324,134935432,45,"C",20,,""
2020,162489319,134935432,49,"C",20,,"N"
2020,162489507,134937639,16,"C",13,,""
2020,162492400,134937650,16,"C",13,,""
2020,162489518,134937650,35,"C",13,,""
2020,162492424,134935607,21,"C",20,,""
2020,162489575,134935612,8,"C",25,,""
2020,162492544,134935778,45,"C",20,,""
2020,162489784,134935800,23,"C",12,,""
2020,162489891,134935873,45,"A",12,,""
2020,162492932,134935952,35,"C",13,,""
2020,162492930,134935952,16,"C",13,,""
2020,162492964,134938147,51,"C",35,,""
2020,162490080,134938230,49,"C",20,,"N"
2020,162493062,134936035,27,"C",20,,""
2020,162490095,134936035,51,"C",20,,""
2020,162490191,134941138,51,"C",15,,""
2020,162493236,134941155,45,"C",8,,""
2020,162493237,134941165,45,"C",20,,""
2020,162493319,134941188,51,"C",20,,""
2020,162493448,134938589,49,"C",20,,"N"
2020,162490367,134941314,45,"C",20,,""
2020,162493365,134941236,49,"C",22,,"N"
2020,162490297,134941236,45,"C",22,,""
2020,162493501,134938621,45,"C",8,,""
2020,162493549,134938657,27,"C",3,,""
2020,162493550,134938657,45,"C",3,,""
2020,162490425,134938657,51,"C",3,,""
2020,162490558,134938838,51,"C",20,,""
2020,162490601,134938862,45,"A",20,,""
2020,162490575,134941500,45,"C",20,,""
2020,162490636,134941508,51,"C",15,,""
2020,162494016,134941636,8,"C",20,,""
2020,162490786,134941651,16,"C",13,,""
2020,162490784,134941651,28,"C",13,,""
2020,162490807,134941657,11,"C",20,,""
2020,162493844,134939066,51,"C",20,,""
2020,162490832,134939146,11,"C",2,,""
2020,162490860,134941695,23,"C",8,,""
2020,162494145,134941710,5,"C",13,,""
2020,162494160,134939214,45,"C",12,,""
2020,162494093,134939134,5,"C",11,,""
2020,162494230,134939273,5,"C",13,,""
2020,162490985,134939318,5,"C",20,,""
2020,162494454,134939446,5,"C",20,,""
2020,162494488,134939465,45,"C",12,,""
2020,162496271,134942111,5,"C",20,,""
2020,162496253,134942111,51,"C",20,,""
2020,162494847,134939767,5,"C",14,,""
2020,162494943,134939844,51,"C",46,,""
2020,162496525,134942294,45,"C",20,,""
2020,162496558,134939942,51,"C",20,,""
2020,162495014,134939942,45,"C",20,,""
2020,162496608,134939976,27,"C",20,,""
2020,162495204,134942467,51,"C",20,,""
2020,162495255,134940128,47,"C",3,,""
2020,162495276,134942512,16,"C",20,,""
2020,162495277,134942512,35,"C",20,,""
2020,162496865,134942592,45,"C",6,,""
2020,162496883,134942613,5,"C",20,,""
2020,162496961,134942659,51,"C",20,,""
2020,162497006,134942698,14,"C",2,,""
2020,162497109,134942790,45,"C",20,,""
2020,162497137,134940581,16,"C",18,,""
2020,162495734,134942824,16,"C",13,,""
2020,162497233,134942879,5,"C",20,,""
2020,162495892,134942932,45,"C",20,,""
2020,162497338,134942964,51,"C",20,,""
2020,162495990,134940843,51,"C",20,,""
2020,162496025,134943017,14,"A",20,,""
2020,162497433,134943048,23,"C",46,,""
2020,162497468,134940933,35,"C",13,,""
2020,162496155,134943129,5,"C",20,,""
2020,162501190,134941018,16,"C",18,,""
2020,162501258,134941077,45,"C",18,,""
2020,162501287,134943213,49,"C",20,,"N"
2020,162497686,134946194,51,"C",18,,""
2020,162501347,134946161,35,"C",18,,""
2020,162497644,134946161,16,"C",18,,""
2020,162501449,134943303,28,"C",18,,""
2020,162501490,134943325,49,"C",20,,"N"
2020,162497755,134946283,23,"C",12,,""
2020,162497759,134946365,45,"C",20,,""
2020,162501912,134943607,5,"C",18,,""
2020,162501911,134943607,51,"C",20,,""
2020,162498055,134943615,40,"C",20,,""
2020,162501952,134943634,44,"C",25,,""
2020,162501953,134943634,21,"C",20,,""
2020,162501958,134943634,39,"C",25,,""
2020,162501995,134943648,35,"C",13,,""
2020,162501994,134943648,16,"C",13,,""
2020,162498114,134943709,51,"C",20,,""
2020,162502090,134946762,45,"C",8,,""
2020,162502122,134943732,45,"C",8,,""
2020,162498130,134946797,51,"C",20,,""
2020,162498434,134943923,51,"C",20,,""
2020,162498412,134947046,45,"C",20,,""
2020,162502467,134943965,23,"C",12,,""
2020,162498508,134943988,27,"C",20,,""
2020,162502520,134944006,45,"C",8,,""
2020,162498559,134947129,51,"C",20,,""
2020,162498666,134944104,49,"C",20,,"N"
2020,162502835,134944212,49,"A",24,,"F"
2020,162502836,134944212,5,"C",24,,""
2020,162502875,134944249,16,"C",20,,""
2020,162498729,134944256,49,"C",20,,"N"
2020,162498730,134944256,45,"C",20,,""
2020,162502865,134944266,51,"C",8,,""
2020,162552704,134988916,45,"C",20,,""
2020,162552707,134988916,5,"C",20,,""
2020,162552722,134988922,44,"C",20,,""
2020,162552744,134992644,16,"C",13,,""
2020,162552752,134992647,16,"C",13,,""
2020,162557162,134988961,45,"C",13,,""
2020,162557241,134989037,39,"C",13,,""
2020,162557240,134989037,27,"C",13,,""
2020,162552887,134989057,51,"C",15,,""
2020,162553078,134989192,5,"C",20,,""
2020,162553098,134989202,49,"C",20,,"F"
2020,162553110,134989216,5,"C",20,,""
2020,162553236,134989291,45,"C",6,,""
2020,162553252,134989301,5,"C",13,,""
2020,162557543,134989307,51,"C",20,,""
2020,162557599,134993137,47,"C",20,,""
2020,162553380,134989380,27,"C",20,,""
2020,162553410,134989393,49,"C",20,,"N"
2020,162557667,134989423,35,"C",13,,""
2020,162553480,134993246,16,"C",13,,""
2020,162557723,134993265,23,"C",12,,""
2020,162557777,134989510,51,"C",20,,""
2020,162557917,134989623,49,"C",13,,"F"
2020,162557918,134989623,45,"C",13,,""
2020,162557919,134989623,5,"C",13,,""
2020,162557926,134993472,16,"C",13,,""
2020,162557927,134993472,35,"C",13,,""
2020,162557933,134989636,45,"C",6,,""
2020,162553762,134993487,51,"C",20,,""
2020,162553788,134993504,51,"C",25,,""
2020,162553825,134989695,27,"C",20,,""
2020,162553898,134993606,23,"C",8,,""
2020,162553911,134993611,39,"C",22,,""
2020,162558101,134989788,36,"C",20,,""
2020,162554048,134989838,45,"C",20,,""
2020,162554143,134993813,21,"C",20,,""
2020,162554253,134993913,16,"C",20,,""
2020,162558360,134989981,27,"C",15,,""
2020,162554295,134989987,51,"C",13,,""
2020,162554358,134990033,45,"C",20,,""
2020,162554371,134990048,51,"C",15,,""
2020,162555219,134990524,45,"C",25,,""
2020,162559032,134994779,45,"C",5,,""
2020,163044813,135418086,49,"C",10,,"F"
2020,163051344,135421820,11,"C",20,,""
2020,163051377,135418137,14,"C",20,,""
2020,163051440,135421872,11,"C",7,,""
2020,163045060,135422033,27,"C",20,,""
2020,163051715,135418424,21,"C",20,,""
2020,163051755,135418471,39,"C",20,,""
2020,163045110,135418471,16,"C",20,,""
2020,163051748,135418471,49,"C",20,,"N"
2020,163045111,135418471,35,"C",20,,""
2020,163051804,135418509,27,"C",20,,""
2020,163051823,135418521,16,"C",13,,""
2020,163051966,135418667,49,"C",18,,"F"
2020,163052024,135418713,5,"C",20,,""
2020,163045336,135422274,16,"C",13,,""
2020,163045403,135418828,21,"C",20,,""
2020,163045448,135418880,35,"C",13,,""
2020,163045446,135418880,16,"C",13,,""
2020,163045476,135422399,21,"C",20,,""
2020,163045533,135418987,51,"C",20,,""
2020,163052379,135419025,5,"C",11,,""
2020,163052385,135419030,47,"C",12,,""
2020,162497001,134942702,45,"C",35,,""
2020,162495639,134940485,39,"C",25,,""
2020,162497081,134940513,14,"A",20,,""
2020,162497141,134942811,51,"C",20,,""
2020,162495777,134942838,49,"A",20,,"N"
2020,162497200,134942857,39,"C",18,,""
2020,162497279,134940736,49,"C",20,,"N"
2020,162495910,134942929,51,"C",7,,""
2020,162495939,134940797,45,"C",24,,""
2020,162496092,134943079,16,"C",14,,""
2020,162497463,134943079,35,"C",14,,""
2020,162501318,134943226,45,"C",20,,""
2020,162497645,134943234,45,"C",20,,""
2020,162497646,134943237,39,"C",13,,""
2020,162501393,134946184,16,"C",18,,""
2020,162501446,134946232,49,"A",20,,"F"
2020,162498017,134946587,45,"C",20,,""
2020,162501889,134943581,45,"C",20,,""
2020,162502055,134943685,23,"C",8,,""
2020,162502048,134943696,16,"C",13,,""
2020,162502054,134943696,39,"C",13,,""
2020,162498189,134943753,51,"C",20,,""
2020,162502144,134946816,23,"C",8,,""
2020,162502237,134943802,45,"C",23,,""
2020,162502227,134946883,45,"C",12,,""
2020,162502270,134943829,51,"C",15,,""
2020,162498405,134943907,51,"C",5,,""
2020,162502337,134947053,5,"C",20,,""
2020,162502446,134943967,14,"C",20,,""
2020,162502475,134947078,45,"C",20,,""
2020,162502461,134943975,16,"C",13,,""
2020,162502529,134944014,16,"C",13,,""
2020,162502530,134944014,35,"C",13,,""
2020,162498562,134944033,49,"C",18,,"N"
2020,162498584,134947159,35,"C",13,,""
2020,162498581,134947159,16,"C",13,,""
2020,162498610,134944055,28,"C",20,,""
2020,162502592,134944055,49,"C",20,,"F"
2020,162502631,134944081,21,"C",20,,""
2020,162498670,134947250,49,"C",20,,"N"
2020,162502684,134944115,5,"C",20,,""
2020,162502683,134944115,21,"C",20,,""
2020,162502739,134947294,14,"C",14,,""
2020,162502730,134947302,16,"C",18,,""
2020,162502807,134944195,23,"C",8,,""
2020,162502877,134944240,44,"C",20,,""
2020,162498849,134947442,39,"A",5,,""
2020,162503003,134944316,21,"C",13,,""
2020,162503085,134947575,40,"C",20,,""
2020,162503091,134944389,16,"C",13,,""
2020,162499025,134944442,16,"C",14,,""
2020,162503186,134947667,23,"C",8,,""
2020,162503216,134947695,5,"C",34,,""
2020,162499066,134944481,5,"C",20,,""
2020,162503231,134947706,27,"C",20,,""
2020,162503252,134947747,51,"C",15,,""
2020,162503332,134944539,5,"C",20,,""
2020,162503351,134944560,45,"C",20,,""
2020,162499218,134944623,49,"C",3,,"N"
2020,162499219,134944623,45,"C",3,,""
2020,162499160,134947892,35,"C",14,,""
2020,162503376,134947892,39,"C",14,,""
2020,162503371,134947892,16,"C",14,,""
2020,162499164,134947892,15,"C",14,,""
2020,162499163,134947892,30,"C",14,,""
2020,162503540,134944684,5,"C",18,,""
2020,162499267,134944714,45,"C",20,,""
2020,162499491,134944859,21,"C",20,,""
2020,162499595,134948302,21,"C",20,,""
2020,162499594,134944972,16,"C",20,,""
2020,162503919,134944972,3,"C",20,,""
2020,162503990,134944992,49,"C",19,2,"F"
2020,162499831,134945144,46,"C",25,,""
2020,162504226,134945157,51,"C",13,,""
2020,162504335,134945208,51,"C",13,,""
2020,162499952,134945248,49,"C",20,,"F"
2020,162504397,134948714,49,"C",20,,"N"
2020,162504595,134948903,46,"C",25,,""
2020,162504647,134948985,51,"C",13,,""
2020,162504844,134945587,16,"C",13,,""
2020,162504912,134949170,20,"C",20,,""
2020,162504932,134945618,18,"C",20,,""
2020,162504931,134945618,27,"C",20,,""
2020,162500399,134945668,46,"C",20,,""
2020,162505113,134949328,62,"C",20,,""
2020,162500578,134945739,45,"C",20,,""
2020,162500696,134945823,2,"C",5,,""
2020,162500684,134949476,45,"C",12,,""
2020,162505302,134945856,21,"C",36,,""
2020,162500733,134945866,49,"A",20,,"N"
2020,162505337,134945876,5,"C",20,,""
2020,162500787,134945897,45,"C",20,,""
2020,162500738,134945912,5,"C",20,,""
2020,162505381,134945911,45,"C",20,,""
2020,162505488,134949652,16,"C",13,,""
2020,162505690,134951101,39,"C",20,,""
2020,162505832,134951199,5,"C",24,,""
2020,162505898,134950010,45,"C",25,,""
2020,162506245,134951283,51,"C",20,,""
2020,162506023,134951344,16,"C",13,,""
2020,162506025,134951344,35,"C",13,,""
2020,162506426,134951434,45,"C",10,,""
2020,162511200,134951504,37,"C",20,,""
2020,162511248,134951520,16,"C",20,,""
2020,162511297,134951532,44,"C",47,,""
2020,162511323,134950370,16,"C",13,,""
2020,162511340,134950375,16,"C",43,,""
2020,162506581,134950375,35,"C",43,,""
2020,162506591,134950387,35,"C",13,,""
2020,162506638,134951610,14,"A",20,,""
2020,162511331,134951632,27,"C",25,,""
2020,162511414,134951643,16,"C",13,,""
2020,162506675,134951648,35,"C",18,,""
2020,162506674,134951648,16,"C",18,,""
2020,162506863,134951814,35,"C",13,,""
2020,162506854,134951814,16,"C",13,,""
2020,162506927,134950746,5,"C",18,,""
2020,162506957,134951899,16,"C",13,,""
2020,162506960,134951909,23,"C",7,,""
2020,162507013,134950846,27,"C",14,,""
2020,162511924,134950862,23,"C",24,,""
2020,162507054,134951972,51,"C",20,,""
2020,162507119,134950958,51,"C",20,,""
2020,162512120,134951024,45,"C",20,,""
2020,162512163,134952100,44,"C",20,,""
2020,162512423,134952277,45,"C",18,,""
2020,162512491,134952324,45,"C",25,,""
2020,162507469,134952331,39,"C",24,,""
2020,162512566,134952382,47,"C",7,,""
2020,162507591,134952420,56,"C",1,,""
2020,162507667,134956560,51,"C",20,,""
2020,162507712,134956605,27,"C",20,,""
2020,162512857,134952559,21,"C",8,,""
2020,162512927,134952608,45,"C",20,,""
2020,162507865,134956780,45,"C",25,,""
2020,162507856,134952683,16,"C",13,,""
2020,162507907,134956828,45,"C",20,,""
2020,162513141,134956872,47,"C",20,,""
2020,162513156,134952744,45,"C",20,,""
2020,162513154,134952744,49,"C",20,,"N"
2020,162513186,134956926,35,"C",13,,""
2020,162513301,134957050,49,"C",20,,"N"
2020,162513390,134952875,45,"C",24,,""
2020,162508160,134952911,28,"C",13,,""
2020,162513506,134952955,27,"C",20,,""
2020,162508287,134957240,39,"C",13,,""
2020,162508282,134957253,21,"C",20,,""
2020,162513678,134953091,51,"C",20,,""
2020,162508398,134957340,46,"C",20,,""
2020,162508303,134957329,47,"C",8,,""
2020,162513849,134957442,5,"C",20,,""
2020,162513962,134957534,51,"C",13,,""
2020,162514020,134953304,45,"C",18,,""
2020,162508617,134957587,51,"C",20,,""
2020,162508618,134957587,49,"C",20,,"N"
2020,162508638,134953349,16,"C",14,,""
2020,162514034,134953349,35,"C",14,,""
2020,162514506,134953594,45,"C",20,,""
2020,162508970,134953607,16,"C",13,,""
2020,162514815,134958310,45,"C",20,,""
2020,162514911,134958359,16,"C",20,,""
2020,162514912,134958359,35,"C",20,,""
2020,162509280,134958359,39,"C",20,,""
2020,162509379,134953955,46,"C",20,,""
2020,162509370,134958428,5,"C",20,,""
2020,162515147,134954008,27,"C",13,,""
2020,162509602,134954159,16,"C",13,,""
2020,162515577,134958880,44,"C",20,,""
2020,162509771,134958888,36,"C",20,,""
2020,162509786,134954310,5,"C",20,,""
2020,162515600,134954316,51,"C",3,,""
2020,162515657,134954345,47,"C",35,,""
2020,162509837,134958983,14,"C",20,,""
2020,162515720,134959006,51,"C",20,,""
2020,162515835,134954456,5,"C",13,,""
2020,162515896,134954527,23,"C",12,,""
2020,162510131,134954617,47,"C",20,,""
2020,162516158,134959369,5,"C",20,,""
2020,162516185,134954692,46,"C",20,,""
2020,162516229,134954726,51,"C",3,,""
2020,162510255,134959429,27,"C",20,,""
2020,162510405,134959643,14,"C",18,,""
2020,162510453,134959652,49,"C",31,,"F"
2020,162516545,134954920,45,"C",11,,""
2020,162516599,134959757,16,"C",25,,""
2020,162516628,134954969,27,"C",20,,""
2020,162516906,134955162,39,"C",20,,""
2020,162516905,134955162,27,"C",20,,""
2020,162516951,134955215,51,"C",3,,""
2020,162510871,134955225,51,"C",18,,""
2020,162516938,134960125,23,"C",8,,""
2020,162511010,134960226,23,"C",8,,""
2020,162517134,134955337,51,"C",20,,""
2020,162511069,134955398,51,"C",13,,""
2020,162517285,134955444,23,"C",12,,""
2020,162517297,134955450,5,"C",20,,""
2020,162517550,134955625,49,"C",20,,"N"
2020,162521416,134955670,51,"C",25,,""
2020,162521500,134955756,23,"C",8,,""
2020,162517866,134955814,46,"C",20,,""
2020,162517873,134955823,14,"C",20,,""
2020,162521607,134960859,39,"C",13,,""
2020,162517944,134955852,27,"C",20,,""
2020,162521679,134960970,45,"C",20,,""
2020,162518190,134955996,39,"C",20,,""
2020,162521893,134961159,16,"C",13,,""
2020,162518356,134966107,2,"C",20,,""
2020,162521907,134961249,49,"C",20,,"N"
2020,162518444,134966172,51,"C",20,,""
2020,162518642,134966315,35,"C",20,,""
2020,162518641,134966315,16,"C",20,,""
2020,162518672,134961451,16,"C",13,,""
2020,162518741,134966364,14,"C",8,,""
2020,162522282,134966419,49,"C",20,,"N"
2020,162518928,134961661,23,"C",8,,""
2020,162518964,134966463,5,"C",24,,""
2020,162518963,134966463,49,"C",24,,"F"
2020,162518943,134966473,45,"C",18,,""
2020,162519071,134966533,40,"C",25,,""
2020,162519092,134966538,14,"C",20,,""
2020,162512133,134952097,14,"C",20,,""
2020,162507253,134952140,27,"C",20,,""
2020,162512309,134956184,39,"C",13,,""
2020,162512308,134956184,16,"C",13,,""
2020,162507341,134952213,5,"C",13,,""
2020,162507388,134956247,49,"C",18,,"N"
2020,162507525,134952367,46,"C",25,,""
2020,162512629,134952417,41,"C",20,,""
2020,162507465,134956471,5,"C",20,,""
2020,162507570,134952446,45,"C",20,,""
2020,162512718,134952467,47,"C",20,,""
2020,162507705,134952516,16,"C",18,,""
2020,162512787,134952516,35,"C",18,,""
2020,162507728,134956640,27,"C",20,,""
2020,162512930,134952609,51,"C",20,,""
2020,162512986,134956760,49,"C",20,,"N"
2020,162512933,134956775,51,"C",21,,""
2020,162513057,134956824,16,"C",18,,""
2020,162513085,134956846,23,"C",12,,""
2020,162507943,134952734,44,"C",20,,""
2020,162508033,134957039,51,"C",20,,""
2020,162513380,134952879,16,"C",13,,""
2020,162508165,134952927,45,"C",35,,""
2020,162513531,134952978,21,"C",13,,""
2020,162508194,134957239,45,"C",10,,""
2020,162513535,134957285,45,"C",24,,""
2020,162513654,134957294,45,"C",20,,""
2020,162508402,134953118,49,"C",20,,"N"
2020,162508538,134953227,21,"C",20,,""
2020,162513792,134953230,27,"C",13,,""
2020,162513847,134953230,14,"C",20,,""
2020,162508517,134953243,16,"C",13,,""
2020,162508518,134953243,35,"C",13,,""
2020,162508606,134957578,45,"C",7,,""
2020,162508605,134957578,49,"C",7,,"N"
